,mse,r2,pearson,spearman,features,target,model_classpath,model_hparams,trained_on,evaluated_on,i,alpha,n_features,feat_names,feat_importance
326,0.13598933476825903,0.07098356818106921,0.46290813256100594,0.44762696487965753,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.2045382514717009},except_mcscript,mcscript,54,0.2045382514717009,1.0,"('bleurt',)","{'bleurt': 0.04048517102377959, 'intercept_': 0.3499413219330232}"
327,0.1418342196683189,0.05366467974480915,0.5928942017962686,0.5951794460056168,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.2045382514717009},except_narrativeqa,narrativeqa,54,0.2045382514717009,1.0,"('bleurt',)","{'bleurt': 0.02883692715590123, 'intercept_': 0.33732731587422665}"
328,0.0847118339771095,-0.13249135664981737,0.4375904653291332,0.3116808368523576,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.2045382514717009},except_quoref,quoref,54,0.2045382514717009,1.0,"('bleurt',)","{'bleurt': 0.03341091503820325, 'intercept_': 0.37490111470693993}"
329,0.1242495585729869,0.07102955914704834,0.7617884637151743,0.7448266031359353,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.2045382514717009},except_socialiqa,socialiqa,54,0.2045382514717009,1.0,"('bleurt',)","{'bleurt': 0.01678670659247468, 'intercept_': 0.36367286559594253}"
330,0.15490180547094734,-0.031022953622715566,,,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.45714070019258646},except_cosmosqa,cosmosqa,55,0.45714070019258646,0.0,(),{'intercept_': 0.3711015516976494}
331,0.14669345520600602,-0.09063977679990964,,,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.45714070019258646},except_drop,drop,55,0.45714070019258646,0.0,(),{'intercept_': 0.3617026528865776}
332,0.1465143658056926,-0.0009185908804683063,,,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.45714070019258646},except_mcscript,mcscript,55,0.45714070019258646,0.0,(),{'intercept_': 0.3499413219330232}
333,0.15268935975532522,-0.01876214711456692,,,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.45714070019258646},except_narrativeqa,narrativeqa,55,0.45714070019258646,0.0,(),{'intercept_': 0.33732731587422665}
334,0.09653696658863375,-0.2905786019030343,,,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.45714070019258646},except_quoref,quoref,55,0.45714070019258646,0.0,(),{'intercept_': 0.37490111470693993}
335,0.13413733319287194,-0.002897869273499998,,,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.45714070019258646},except_socialiqa,socialiqa,55,0.45714070019258646,0.0,(),{'intercept_': 0.36367286559594253}
336,0.15490180547094734,-0.031022953622715566,,,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.5189633554378198},except_cosmosqa,cosmosqa,56,0.5189633554378198,0.0,(),{'intercept_': 0.3711015516976494}
337,0.14669345520600602,-0.09063977679990964,,,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.5189633554378198},except_drop,drop,56,0.5189633554378198,0.0,(),{'intercept_': 0.3617026528865776}
338,0.1465143658056926,-0.0009185908804683063,,,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.5189633554378198},except_mcscript,mcscript,56,0.5189633554378198,0.0,(),{'intercept_': 0.3499413219330232}
339,0.15268935975532522,-0.01876214711456692,,,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.5189633554378198},except_narrativeqa,narrativeqa,56,0.5189633554378198,0.0,(),{'intercept_': 0.33732731587422665}
340,0.09653696658863375,-0.2905786019030343,,,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.5189633554378198},except_quoref,quoref,56,0.5189633554378198,0.0,(),{'intercept_': 0.37490111470693993}
341,0.13413733319287194,-0.002897869273499998,,,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.5189633554378198},except_socialiqa,socialiqa,56,0.5189633554378198,0.0,(),{'intercept_': 0.36367286559594253}
342,0.1125428919311736,0.250917027756119,0.844277755534098,0.8054699193704394,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.15011977727628026},except_cosmosqa,cosmosqa,57,0.15011977727628026,3.0,"('bleurt', 'hf_rouge1', 'meteor')","{'bleurt': 0.05493073430619678, 'hf_rouge1': 0.013670029609739417, 'meteor': 0.009162652597738298, 'intercept_': 0.3711015516976494}"
343,0.12771227993264367,0.050481889019932,0.46778794580149125,0.3857605384335371,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.15011977727628026},except_drop,drop,57,0.15011977727628026,3.0,"('bleurt', 'meteor', 'hf_rouge1')","{'bleurt': 0.07445153043999125, 'meteor': 0.01022001617320858, 'hf_rouge1': 0.0038561189202792534, 'intercept_': 0.3617026528865776}"
344,0.12467436200501021,0.14828224487917252,0.5007165976024857,0.48373835044736097,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.15011977727628026},except_mcscript,mcscript,57,0.15011977727628026,3.0,"('bleurt', 'meteor', 'hf_rouge1')","{'bleurt': 0.08138668128580492, 'meteor': 0.020748291688601928, 'hf_rouge1': 0.0005899176187361939, 'intercept_': 0.3499413219330232}"
345,0.12345585388857076,0.17628739171528174,0.6177064705044553,0.6227501446586432,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.15011977727628026},except_narrativeqa,narrativeqa,57,0.15011977727628026,3.0,"('bleurt', 'meteor', 'hf_rouge1')","{'bleurt': 0.07826647398884491, 'meteor': 0.005065271651031003, 'hf_rouge1': 0.0031950258520342294, 'intercept_': 0.33732731587422665}"
346,0.07034755279286288,0.05954113186935017,0.46295413522313794,0.3368626306986821,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.15011977727628026},except_quoref,quoref,57,0.15011977727628026,2.0,"('bleurt', 'meteor')","{'bleurt': 0.08462283006998869, 'meteor': 0.004940173410254141, 'intercept_': 0.37490111470693993}"
347,0.09213998032079292,0.31110163189425966,0.7837471169806121,0.7560399611148554,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.15011977727628026},except_socialiqa,socialiqa,57,0.15011977727628026,3.0,"('bleurt', 'hf_rouge1', 'meteor')","{'bleurt': 0.0483903986788492, 'hf_rouge1': 0.020324694772411778, 'meteor': 0.017126383154092126, 'intercept_': 0.36367286559594253}"
348,0.0806617978854648,0.4631168768656585,0.8343512375878159,0.7922779668076796,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.07376776397603796},except_cosmosqa,cosmosqa,58,0.07376776397603796,3.0,"('bleurt', 'hf_rouge1', 'meteor')","{'bleurt': 0.09800194307303339, 'hf_rouge1': 0.046244641586726615, 'meteor': 0.03545109633741789, 'intercept_': 0.3711015516976494}"
349,0.10811877876672395,0.19615608906053839,0.5662186539066936,0.5173245990636078,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.07376776397603796},except_drop,drop,58,0.07376776397603796,3.0,"('bleurt', 'meteor', 'hf_rouge1')","{'bleurt': 0.11592308937193128, 'meteor': 0.036359638138725954, 'hf_rouge1': 0.03523796068131129, 'intercept_': 0.3617026528865776}"
350,0.11403955786650519,0.22093432315195483,0.5362595809114554,0.5202488303566156,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.07376776397603796},except_mcscript,mcscript,58,0.07376776397603796,3.0,"('bleurt', 'meteor', 'hf_rouge1')","{'bleurt': 0.1219505137434053, 'meteor': 0.047705188337509336, 'hf_rouge1': 0.03098178395966248, 'intercept_': 0.3499413219330232}"
351,0.09890859091801174,0.3400697428217768,0.6683376784307745,0.6855087872242064,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.07376776397603796},except_narrativeqa,narrativeqa,58,0.07376776397603796,3.0,"('bleurt', 'hf_rouge1', 'meteor')","{'bleurt': 0.11968189239077726, 'hf_rouge1': 0.03433774884551318, 'meteor': 0.032097039563881116, 'intercept_': 0.33732731587422665}"
352,0.050179595421715996,0.3291615182049542,0.6216149366426537,0.5000584079332122,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.07376776397603796},except_quoref,quoref,58,0.07376776397603796,3.0,"('bleurt', 'meteor', 'hf_rouge1')","{'bleurt': 0.1261414300407835, 'meteor': 0.032090755868317763, 'hf_rouge1': 0.02870700587478227, 'intercept_': 0.37490111470693993}"
353,0.06509571570042977,0.5133021283424192,0.7773216663916448,0.7501107432734555,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.07376776397603796},except_socialiqa,socialiqa,58,0.07376776397603796,3.0,"('bleurt', 'hf_rouge1', 'meteor')","{'bleurt': 0.09064556263906176, 'hf_rouge1': 0.047576409478852, 'meteor': 0.04588032530711608, 'intercept_': 0.36367286559594253}"
354,0.05423018767311545,0.6390450834303776,0.8392428501306203,0.8027535981742305,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.004168161792232961},except_cosmosqa,cosmosqa,59,0.004168161792232961,19.0,"('bleurt', 'hf_rouge1', 'bleu1', 'meteor', 'contextlength_word', 'sari_question', 'recall', 'questionlength_word', 'candidatelength_word', 'char_edit_score', 'fp', 'precision', 'bleu4', 'word_edit_score', 'referencenunique_words', 'hf_rouge2', 'sari_context', 'bleu3', 'recall_at_err1')","{'bleurt': 0.17159096361202708, 'hf_rouge1': 0.09433645783583086, 'bleu1': -0.07865495599416393, 'meteor': 0.06984032598276825, 'contextlength_word': 0.0431882928877952, 'sari_question': -0.04215693711229183, 'recall': 0.03217121786688482, 'questionlength_word': -0.031178300348764072, 'candidatelength_word': -0.015304782339195027, 'char_edit_score': 0.01465421514870724, 'fp': -0.013557096414016078, 'precision': 0.012245837109274108, 'bleu4': 0.008373950456218636, 'word_edit_score': 0.008099494245123613, 'referencenunique_words': -0.00264286871518694, 'hf_rouge2': -0.0019231251845387755, 'sari_context': -0.0019027527619728606, 'bleu3': 0.0015245505555832848, 'recall_at_err1': -0.0011399060946077585, 'intercept_': 0.37110155169764947}"
355,0.10199800069044614,0.24166298659443797,0.5996340711142956,0.5444840907384524,"['bleu1', 'bleu2', 'bleu3', 'bleu4', 'rougeL', 'hf_rouge1', 'hf_rouge2', 'meteor', 'recall', 'precision', 'f1_score', 'sari_context', 'sari_question', 'precision_at_err1', 'recall_at_err1', 'tp', 'fn', 'fp', 'char_edit_score', 'word_edit_score', 'bertscore', 'bleurt', 'candidatelength_word', 'candidatelength_char', 'candidatenunique_words', 'referencelength_word', 'referencelength_char', 'referencenunique_words', 'contextlength_word', 'contextlength_char', 'contextnunique_words', 'questionlength_word', 'questionlength_char', 'questionnunique_words']",score_scaled,Lasso,{'alpha': 0.004168161792232961},except_drop,drop,59,0.004168161792232961,20.0,"('bleurt', 'hf_rouge1', 'bleu1', 'meteor', 'contextlength_word', 'candidatelength_word', 'sari_question', 'recall', 'questionlength_word', 'char_edit_score', 'word_edit_score', 'sari_context', 'precision', 'bleu4', 'bleu3', 'recall_at_err1', 'questionnunique_words', 'candidatenunique_words', 'fp', 'referencenunique_words')","{'bleurt': 0.18547546656988562, 'hf_rouge1': 0.09293468010263328, 'bleu1': -0.07249194730595426, 'meteor': 0.06804569106628641, 'contextlength_word': 0.05073479950313043, 'candidatelength_word': -0.03862101703080831, 'sari_question': -0.033651681056864724, 'recall': 0.028599661339551007, 'questionlength_word': -0.025384510190488267, 'char_edit_score': 0.021014816600027686, 'word_edit_score': 0.018545256183496263, 'sari_context': -0.013218257422985775, 'precision': 0.012718928920505426, 'bleu4': 0.011130629406398548, 'bleu3': 0.0064693481070891975, 'recall_at_err1': -0.005840961254147861, 'questionnunique_words': -0.005174368026183121, 'candidatenunique_words': -0.004918653883420273, 'fp': -0.004104384837357771, 'referencenunique_words': -0.0034510132624139766, 'intercept_': 0.3617026528865776}"
